total_loss 0.00037480375613,loss_cham 0.00034166884143,delta_strain 0.00308487680741, dleta_sigma: 0.00401608087122, strain_energy: 2.60339641571045
total_loss 0.00046116070007,loss_cham 0.00036608899245,delta_strain 0.04983191564679, dleta_sigma: 0.00312422867864, strain_energy: 4.21155452728271
total_loss 0.00078619422857,loss_cham 0.00076189072570,delta_strain 0.00697737419978, dleta_sigma: 0.00288765388541, strain_energy: 1.44384574890137
total_loss 0.00044263552991,loss_cham 0.00040881702444,delta_strain 0.00850643031299, dleta_sigma: 0.00433446373791, strain_energy: 2.09775972366333
total_loss 0.00068764796015,loss_cham 0.00067638687324,delta_strain 0.00705940090120, dleta_sigma: 0.00272082048468, strain_energy: 0.14808896183968
total_loss 0.00018461697618,loss_cham 0.00017876486527,delta_strain 0.00021332013421, dleta_sigma: 0.00274262670428, strain_energy: 0.28961616754532
total_loss 0.00071773462696,loss_cham 0.00070461392170,delta_strain 0.00105079496279, dleta_sigma: 0.00200819782913, strain_energy: 1.00616407394409
total_loss 0.00080994516611,loss_cham 0.00074773945380,delta_strain 0.04294330999255, dleta_sigma: 0.00334878452122, strain_energy: 1.59136259555817
total_loss 0.00081660808064,loss_cham 0.00078204250894,delta_strain 0.01854996010661, dleta_sigma: 0.00262471614406, strain_energy: 1.33908975124359
total_loss 0.00062032567803,loss_cham 0.00059241463896,delta_strain 0.00783505756408, dleta_sigma: 0.00225908518769, strain_energy: 1.78169000148773
total_loss 0.00042565612239,loss_cham 0.00041938386858,delta_strain 0.00013216666412, dleta_sigma: 0.00250116060488, strain_energy: 0.36389523744583
total_loss 0.00049093412235,loss_cham 0.00046078627929,delta_strain 0.00143815856427, dleta_sigma: 0.00395118864253, strain_energy: 2.47585010528564
total_loss 0.00063974456862,loss_cham 0.00056970730657,delta_strain 0.02689520455897, dleta_sigma: 0.00331221753731, strain_energy: 3.98298621177673
total_loss 0.00095261650858,loss_cham 0.00094516674289,delta_strain 0.00085876818048, dleta_sigma: 0.00410073297098, strain_energy: 0.24902473390102
total_loss 0.00063429353759,loss_cham 0.00062523607630,delta_strain 0.00338641018607, dleta_sigma: 0.00367012782954, strain_energy: 0.20009714365005
total_loss 0.00131645321380,loss_cham 0.00127849122509,delta_strain 0.01592201180756, dleta_sigma: 0.00228615803644, strain_energy: 1.97538089752197
total_loss 0.00041358559974,loss_cham 0.00030762824463,delta_strain 0.07708584517241, dleta_sigma: 0.00309567502700, strain_energy: 2.57757997512817
total_loss 0.00129072577693,loss_cham 0.00116815418005,delta_strain 0.08412604779005, dleta_sigma: 0.00247506797314, strain_energy: 3.59704136848450
total_loss 0.00051864277339,loss_cham 0.00048884877469,delta_strain 0.01294097024947, dleta_sigma: 0.00348235666752, strain_energy: 1.33707094192505
total_loss 0.00043610707507,loss_cham 0.00041909402353,delta_strain 0.00568614108488, dleta_sigma: 0.00456661917269, strain_energy: 0.67602998018265
total_loss 0.00016320240684,loss_cham 0.00014867147547,delta_strain 0.00003799934348, dleta_sigma: 0.00348359113559, strain_energy: 1.10093450546265
total_loss 0.00046532318811,loss_cham 0.00046119064791,delta_strain 0.00017932275659, dleta_sigma: 0.00193918426521, strain_energy: 0.20140533149242
total_loss 0.00047613578499,loss_cham 0.00044094613986,delta_strain 0.00562252523378, dleta_sigma: 0.00426098564640, strain_energy: 2.53061699867249
total_loss 0.00053152407054,loss_cham 0.00042368317372,delta_strain 0.06168642267585, dleta_sigma: 0.00324765592813, strain_energy: 4.29068613052368
total_loss 0.00095108110690,loss_cham 0.00088543037418,delta_strain 0.03625479340553, dleta_sigma: 0.00354563212022, strain_energy: 2.58502960205078
total_loss 0.00054072053172,loss_cham 0.00044825297664,delta_strain 0.06184437125921, dleta_sigma: 0.00268103019334, strain_energy: 2.79421353340149
total_loss 0.00091883895220,loss_cham 0.00090798898600,delta_strain 0.00437336880714, dleta_sigma: 0.00331861060113, strain_energy: 0.31579813361168
total_loss 0.00019169734151,loss_cham 0.00018331188767,delta_strain 0.00008554523811, dleta_sigma: 0.00368679943494, strain_energy: 0.46131092309952
total_loss 0.00064016255783,loss_cham 0.00061282602837,delta_strain 0.00320794549771, dleta_sigma: 0.00281992787495, strain_energy: 2.13086366653442
total_loss 0.00050809961976,loss_cham 0.00047308832291,delta_strain 0.02396628260612, dleta_sigma: 0.00231135613285, strain_energy: 0.87336325645447
total_loss 0.00037714926293,loss_cham 0.00036149244988,delta_strain 0.00575463008136, dleta_sigma: 0.00257958634757, strain_energy: 0.73225796222687
total_loss 0.00025584289688,loss_cham 0.00024070400104,delta_strain 0.00052352342755, dleta_sigma: 0.00224475003779, strain_energy: 1.23706388473511
total_loss 0.00048384722322,loss_cham 0.00047484243987,delta_strain 0.00008308859833, dleta_sigma: 0.00337259052321, strain_energy: 0.55491220951080
total_loss 0.00053129845764,loss_cham 0.00050111376913,delta_strain 0.00532950228080, dleta_sigma: 0.00268461392261, strain_energy: 2.21706247329712
total_loss 0.00072332983837,loss_cham 0.00062040588818,delta_strain 0.05316369980574, dleta_sigma: 0.00352448248304, strain_energy: 4.62358283996582
total_loss 0.00064099481096,loss_cham 0.00060734245926,delta_strain 0.01158552430570, dleta_sigma: 0.00360478041694, strain_energy: 1.84620225429535
total_loss 0.00036865545553,loss_cham 0.00032682158053,delta_strain 0.01813533157110, dleta_sigma: 0.00281401956454, strain_energy: 2.08845210075378
total_loss 0.00073190592229,loss_cham 0.00071880535688,delta_strain 0.00837395526469, dleta_sigma: 0.00432634446770, strain_energy: 0.04003193974495
total_loss 0.00016034263535,loss_cham 0.00015193514992,delta_strain 0.00142123003025, dleta_sigma: 0.00314213195816, strain_energy: 0.38441237807274
total_loss 0.00065439019818,loss_cham 0.00063585297903,delta_strain 0.00001011830591, dleta_sigma: 0.00357517600060, strain_energy: 1.49519121646881
total_loss 0.00054242799524,loss_cham 0.00049631879665,delta_strain 0.02902024425566, dleta_sigma: 0.00339749082923, strain_energy: 1.36915135383606
total_loss 0.00049309839960,loss_cham 0.00045971997315,delta_strain 0.01440643519163, dleta_sigma: 0.00378972338513, strain_energy: 1.51822900772095
total_loss 0.00019246380543,loss_cham 0.00015745748533,delta_strain 0.01109788566828, dleta_sigma: 0.00286577781662, strain_energy: 2.10426592826843
total_loss 0.00040851204540,loss_cham 0.00039731943980,delta_strain 0.00127668539062, dleta_sigma: 0.00278705405071, strain_energy: 0.71288681030273
total_loss 0.00033902627183,loss_cham 0.00031569949351,delta_strain 0.00061715539778, dleta_sigma: 0.00356116378680, strain_energy: 1.91484618186951
total_loss 0.00072824163362,loss_cham 0.00067509687506,delta_strain 0.01510215271264, dleta_sigma: 0.00368576729670, strain_energy: 3.43568515777588
total_loss 0.00067417306127,loss_cham 0.00065689126495,delta_strain 0.00272165308706, dleta_sigma: 0.00304769864306, strain_energy: 1.15124344825745
total_loss 0.00032262096647,loss_cham 0.00030719660572,delta_strain 0.00172569323331, dleta_sigma: 0.00251885713078, strain_energy: 1.11798334121704
total_loss 0.00082621758338,loss_cham 0.00081337278243,delta_strain 0.00014413893223, dleta_sigma: 0.00256988266483, strain_energy: 1.01307833194733
total_loss 0.00035302020842,loss_cham 0.00029466906562,delta_strain 0.03820053115487, dleta_sigma: 0.00278162304312, strain_energy: 1.73689842224121
total_loss 0.00086455378914,loss_cham 0.00079929747153,delta_strain 0.02932219393551, dleta_sigma: 0.00358582590707, strain_energy: 3.23482990264893
total_loss 0.00035701729939,loss_cham 0.00035008450504,delta_strain 0.00003446087067, dleta_sigma: 0.00300408480689, strain_energy: 0.38942414522171
total_loss 0.00031840772135,loss_cham 0.00031544471858,delta_strain 0.00010543975804, dleta_sigma: 0.00241232803091, strain_energy: 0.04452276229858
total_loss 0.00015129306121,loss_cham 0.00013453299471,delta_strain 0.00005459263775, dleta_sigma: 0.00356769561768, strain_energy: 1.31377792358398
total_loss 0.00040445977356,loss_cham 0.00039897687384,delta_strain 0.00015220702335, dleta_sigma: 0.00364853697829, strain_energy: 0.16821441054344
total_loss 0.00036849873140,loss_cham 0.00033167615766,delta_strain 0.00532756838948, dleta_sigma: 0.00372019317001, strain_energy: 2.77747917175293
total_loss 0.00035888532875,loss_cham 0.00026530417381,delta_strain 0.04071019217372, dleta_sigma: 0.00439475104213, strain_energy: 4.84762191772461
total_loss 0.00066871428862,loss_cham 0.00063271896215,delta_strain 0.01471145171672, dleta_sigma: 0.00312990788370, strain_energy: 1.81539618968964
total_loss 0.00034001050517,loss_cham 0.00028614042094,delta_strain 0.03008441440761, dleta_sigma: 0.00239345594309, strain_energy: 2.13921785354614
total_loss 0.00048062432325,loss_cham 0.00046622060472,delta_strain 0.00059015589068, dleta_sigma: 0.00428005307913, strain_energy: 0.95334839820862
total_loss 0.00017300918989,loss_cham 0.00014644031762,delta_strain 0.00974411237985, dleta_sigma: 0.00424659345299, strain_energy: 1.25781655311584
total_loss 0.00049684161786,loss_cham 0.00045085774036,delta_strain 0.01796559803188, dleta_sigma: 0.00252243038267, strain_energy: 2.54958796501160
total_loss 0.00035196961835,loss_cham 0.00033685346716,delta_strain 0.00756952213123, dleta_sigma: 0.00273974006996, strain_energy: 0.48068723082542
total_loss 0.00034896042780,loss_cham 0.00033496753895,delta_strain 0.00266893813387, dleta_sigma: 0.00409843679518, strain_energy: 0.72255265712738
total_loss 0.00015504450130,loss_cham 0.00014079100220,delta_strain 0.00000882498716, dleta_sigma: 0.00257909391075, strain_energy: 1.16655886173248
total_loss 0.00039214597200,loss_cham 0.00038497219793,delta_strain 0.00041197918472, dleta_sigma: 0.00396546255797, strain_energy: 0.27963557839394
total_loss 0.00032674809336,loss_cham 0.00029128926690,delta_strain 0.00677217775956, dleta_sigma: 0.00326242879964, strain_energy: 2.54242277145386
total_loss 0.00033878098475,loss_cham 0.00025366380578,delta_strain 0.04464406892657, dleta_sigma: 0.00270733446814, strain_energy: 3.77657938003540
total_loss 0.00057304464281,loss_cham 0.00054224499036,delta_strain 0.00962081644684, dleta_sigma: 0.00362014397979, strain_energy: 1.75587034225464
total_loss 0.00028986216057,loss_cham 0.00023731184774,delta_strain 0.02278749085963, dleta_sigma: 0.00396743975580, strain_energy: 2.57953906059265
total_loss 0.00050442898646,loss_cham 0.00049392116489,delta_strain 0.00364441517740, dleta_sigma: 0.00281259929761, strain_energy: 0.40507665276527
total_loss 0.00015681292280,loss_cham 0.00014279273455,delta_strain 0.00392134347931, dleta_sigma: 0.00303376605734, strain_energy: 0.70650774240494
total_loss 0.00051701796474,loss_cham 0.00048849103041,delta_strain 0.00488446932286, dleta_sigma: 0.00278226239607, strain_energy: 2.08601856231689
total_loss 0.00041260319995,loss_cham 0.00037642609095,delta_strain 0.02074413932860, dleta_sigma: 0.00393311260268, strain_energy: 1.14998590946198
total_loss 0.00038989348104,loss_cham 0.00036877329694,delta_strain 0.00745135545731, dleta_sigma: 0.00361101492308, strain_energy: 1.00577878952026
total_loss 0.00017086166190,loss_cham 0.00014456451754,delta_strain 0.00200074468739, dleta_sigma: 0.00451976805925, strain_energy: 1.97766375541687
total_loss 0.00038346854853,loss_cham 0.00037570690620,delta_strain 0.00000477951789, dleta_sigma: 0.00346915656701, strain_energy: 0.42877233028412
total_loss 0.00030292946030,loss_cham 0.00027533370303,delta_strain 0.00338683789596, dleta_sigma: 0.00273343175650, strain_energy: 2.14754772186279
total_loss 0.00021432788344,loss_cham 0.00013522771769,delta_strain 0.03463270887733, dleta_sigma: 0.00342832366005, strain_energy: 4.10391139984131
total_loss 0.00058255856857,loss_cham 0.00056679639965,delta_strain 0.00315567222424, dleta_sigma: 0.00237011723220, strain_energy: 1.02364122867584
total_loss 0.00027069117641,loss_cham 0.00024294992909,delta_strain 0.00751220760867, dleta_sigma: 0.00336101092398, strain_energy: 1.68680655956268
total_loss 0.00055637490004,loss_cham 0.00054147047922,delta_strain 0.00004572784019, dleta_sigma: 0.00357258087024, strain_energy: 1.12860918045044
total_loss 0.00020098824461,loss_cham 0.00016094476450,delta_strain 0.01924087107182, dleta_sigma: 0.00440120790154, strain_energy: 1.64013874530792
total_loss 0.00047207361786,loss_cham 0.00043279788224,delta_strain 0.01410641614348, dleta_sigma: 0.00236079585738, strain_energy: 2.28085350990295
total_loss 0.00030337140197,loss_cham 0.00029305723729,delta_strain 0.00421637296677, dleta_sigma: 0.00313756335527, strain_energy: 0.29602277278900
total_loss 0.00030512906960,loss_cham 0.00029410253046,delta_strain 0.00167071982287, dleta_sigma: 0.00392669951543, strain_energy: 0.54291415214539
total_loss 0.00014414681937,loss_cham 0.00012276327470,delta_strain 0.00134284805972, dleta_sigma: 0.00351809430867, strain_energy: 1.65225958824158
total_loss 0.00038107871660,loss_cham 0.00037253313349,delta_strain 0.00008618216089, dleta_sigma: 0.00353224435821, strain_energy: 0.49271667003632
total_loss 0.00029678351711,loss_cham 0.00027266913094,delta_strain 0.00217460771091, dleta_sigma: 0.00249698245898, strain_energy: 1.94427967071533
total_loss 0.00025760501740,loss_cham 0.00018456715043,delta_strain 0.02938267402351, dleta_sigma: 0.00355382496491, strain_energy: 4.01013755798340
total_loss 0.00056877726456,loss_cham 0.00053487485275,delta_strain 0.01137060578912, dleta_sigma: 0.00376972323284, strain_energy: 1.87620520591736
total_loss 0.00025626813294,loss_cham 0.00021405809093,delta_strain 0.02032730169594, dleta_sigma: 0.00242199446075, strain_energy: 1.94607496261597
total_loss 0.00042235376895,loss_cham 0.00041057221824,delta_strain 0.00043772158097, dleta_sigma: 0.00294989021495, strain_energy: 0.83939504623413
total_loss 0.00017631308583,loss_cham 0.00013964679965,delta_strain 0.01766598224640, dleta_sigma: 0.00403616065159, strain_energy: 1.49641370773315
total_loss 0.00050497794291,loss_cham 0.00044936256018,delta_strain 0.02524414099753, dleta_sigma: 0.00263079488650, strain_energy: 2.77404785156250
total_loss 0.00033329156577,loss_cham 0.00032404231024,delta_strain 0.00322430930100, dleta_sigma: 0.00356589793228, strain_energy: 0.24590750038624
total_loss 0.00032587835449,loss_cham 0.00031852754182,delta_strain 0.00062776997220, dleta_sigma: 0.00329658132978, strain_energy: 0.34264463186264
total_loss 0.00015842658468,loss_cham 0.00014427583665,delta_strain 0.00044218127732, dleta_sigma: 0.00316711887717, strain_energy: 1.05414581298828
total_loss 0.00037208944559,loss_cham 0.00036777995410,delta_strain 0.00084349932149, dleta_sigma: 0.00205979309976, strain_energy: 0.14062066376209
total_loss 0.00029409953277,loss_cham 0.00025938579347,delta_strain 0.00567028066143, dleta_sigma: 0.00342840328813, strain_energy: 2.56150627136230
total_loss 0.00027469839551,loss_cham 0.00018364436983,delta_strain 0.05036409571767, dleta_sigma: 0.00254969298840, strain_energy: 3.81402254104614
total_loss 0.00053192913765,loss_cham 0.00049768341705,delta_strain 0.01132503151894, dleta_sigma: 0.00369287841022, strain_energy: 1.92278075218201
total_loss 0.00026338023599,loss_cham 0.00020913565822,delta_strain 0.02516033686697, dleta_sigma: 0.00354982656427, strain_energy: 2.55344319343567
total_loss 0.00043932869448,loss_cham 0.00042841973482,delta_strain 0.00424251239747, dleta_sigma: 0.00287972181104, strain_energy: 0.37867224216461
total_loss 0.00014984725567,loss_cham 0.00012971839169,delta_strain 0.00615774327889, dleta_sigma: 0.00402007903904, strain_energy: 0.99510365724564
total_loss 0.00044890822028,loss_cham 0.00042345080874,delta_strain 0.00531225139275, dleta_sigma: 0.00206044362858, strain_energy: 1.80847144126892
total_loss 0.00036239289329,loss_cham 0.00033865799196,delta_strain 0.01260821335018, dleta_sigma: 0.00345762236975, strain_energy: 0.76690495014191
total_loss 0.00033276318572,loss_cham 0.00032034824835,delta_strain 0.00292197940871, dleta_sigma: 0.00325736356899, strain_energy: 0.62356209754944
total_loss 0.00013528236013,loss_cham 0.00011991927749,delta_strain 0.00002660455721, dleta_sigma: 0.00315305590630, strain_energy: 1.21834099292755
total_loss 0.00038725900231,loss_cham 0.00038117260556,delta_strain 0.00050174596254, dleta_sigma: 0.00301179615781, strain_energy: 0.25728371739388
total_loss 0.00030883442378,loss_cham 0.00027762938407,delta_strain 0.00409547379240, dleta_sigma: 0.00341613660567, strain_energy: 2.36934328079224
total_loss 0.00022933511354,loss_cham 0.00015120132593,delta_strain 0.03522872924805, dleta_sigma: 0.00335155241191, strain_energy: 3.95534992218018
total_loss 0.00052449794021,loss_cham 0.00050466781249,delta_strain 0.00466468650848, dleta_sigma: 0.00261701596901, strain_energy: 1.25484049320221
total_loss 0.00025630078744,loss_cham 0.00022847070068,delta_strain 0.00912381894886, dleta_sigma: 0.00255984696560, strain_energy: 1.61464214324951
total_loss 0.00042410026072,loss_cham 0.00041357852751,delta_strain 0.00043831256335, dleta_sigma: 0.00226983590983, strain_energy: 0.78135895729065
total_loss 0.00016881363990,loss_cham 0.00014046565047,delta_strain 0.01339385472238, dleta_sigma: 0.00306011363864, strain_energy: 1.18940258026123
total_loss 0.00041674604290,loss_cham 0.00037813556264,delta_strain 0.01029836013913, dleta_sigma: 0.00309775723144, strain_energy: 2.52143692970276
total_loss 0.00034570076969,loss_cham 0.00032512951293,delta_strain 0.00989958457649, dleta_sigma: 0.00402982346714, strain_energy: 0.66418498754501
total_loss 0.00032694425317,loss_cham 0.00031486060470,delta_strain 0.00305551313795, dleta_sigma: 0.00312221725471, strain_energy: 0.59058839082718
total_loss 0.00015947537031,loss_cham 0.00014371181896,delta_strain 0.00107226602267, dleta_sigma: 0.00209957943298, strain_energy: 1.25917041301727
total_loss 0.00036522201844,loss_cham 0.00035833084257,delta_strain 0.00000140816530, dleta_sigma: 0.00335493078455, strain_energy: 0.35348409414291
total_loss 0.00032061216189,loss_cham 0.00029245452606,delta_strain 0.00366405630484, dleta_sigma: 0.00257531413808, strain_energy: 2.19182610511780
total_loss 0.00027121655876,loss_cham 0.00017666116764,delta_strain 0.04349163174629, dleta_sigma: 0.00390026625246, strain_energy: 4.71634960174561
total_loss 0.00051930500194,loss_cham 0.00049776025116,delta_strain 0.00532639166340, dleta_sigma: 0.00286950846203, strain_energy: 1.33488047122955
total_loss 0.00024030024360,loss_cham 0.00020138089894,delta_strain 0.01187212299556, dleta_sigma: 0.00437941495329, strain_energy: 2.26678085327148
total_loss 0.00047320543672,loss_cham 0.00045597596909,delta_strain 0.00029330566758, dleta_sigma: 0.00368238869123, strain_energy: 1.32537698745728
total_loss 0.00020982429851,loss_cham 0.00016939567286,delta_strain 0.02311212569475, dleta_sigma: 0.00315139582381, strain_energy: 1.41651034355164
total_loss 0.00057625217596,loss_cham 0.00051962770522,delta_strain 0.02730413153768, dleta_sigma: 0.00260993326083, strain_energy: 2.67104387283325
total_loss 0.00028689767350,loss_cham 0.00027489080094,delta_strain 0.00405037729070, dleta_sigma: 0.00398309249431, strain_energy: 0.39733907580376
total_loss 0.00031772672082,loss_cham 0.00030761575908,delta_strain 0.00250358553603, dleta_sigma: 0.00252280873246, strain_energy: 0.50845634937286
total_loss 0.00015839638945,loss_cham 0.00013617939840,delta_strain 0.00057833670871, dleta_sigma: 0.00453503662720, strain_energy: 1.71036183834076
total_loss 0.00036741475924,loss_cham 0.00035940628732,delta_strain 0.00007718241250, dleta_sigma: 0.00315452856012, strain_energy: 0.47767394781113
total_loss 0.00028174027102,loss_cham 0.00025387230562,delta_strain 0.00280315405689, dleta_sigma: 0.00304143573157, strain_energy: 2.20233535766602
total_loss 0.00020242594474,loss_cham 0.00012009828788,delta_strain 0.04122986644506, dleta_sigma: 0.00281495088711, strain_energy: 3.82828450202942
total_loss 0.00053075217875,loss_cham 0.00049302761909,delta_strain 0.01540791895241, dleta_sigma: 0.00318042514846, strain_energy: 1.91362321376801
total_loss 0.00029907326098,loss_cham 0.00023742066696,delta_strain 0.03139194846153, dleta_sigma: 0.00345322210342, strain_energy: 2.68074345588684
total_loss 0.00040186347906,loss_cham 0.00038776488509,delta_strain 0.00159722380340, dleta_sigma: 0.00416876608506, strain_energy: 0.83325874805450
total_loss 0.00016109806893,loss_cham 0.00013778326684,delta_strain 0.01041696220636, dleta_sigma: 0.00273024174385, strain_energy: 1.01676034927368
total_loss 0.00041450082790,loss_cham 0.00036738399649,delta_strain 0.01558241900057, dleta_sigma: 0.00331699638627, strain_energy: 2.82174301147461
total_loss 0.00033642890048,loss_cham 0.00032340909820,delta_strain 0.00553694553673, dleta_sigma: 0.00330758234486, strain_energy: 0.41752660274506
total_loss 0.00031246704748,loss_cham 0.00030578617589,delta_strain 0.00058247282868, dleta_sigma: 0.00311579112895, strain_energy: 0.29825896024704
total_loss 0.00014272089174,loss_cham 0.00013128257706,delta_strain 0.00148841412738, dleta_sigma: 0.00235498696566, strain_energy: 0.75949192047119
total_loss 0.00037664471893,loss_cham 0.00037118850742,delta_strain 0.00157048401888, dleta_sigma: 0.00298525253311, strain_energy: 0.09005085378885
total_loss 0.00030734474421,loss_cham 0.00027550559025,delta_strain 0.00573021918535, dleta_sigma: 0.00295498408377, strain_energy: 2.31539607048035
total_loss 0.00034322531428,loss_cham 0.00024331234454,delta_strain 0.05372755974531, dleta_sigma: 0.00318324007094, strain_energy: 4.30021810531616
total_loss 0.00051357701886,loss_cham 0.00048513940419,delta_strain 0.00711567141116, dleta_sigma: 0.00394644169137, strain_energy: 1.73755323886871
total_loss 0.00024840497645,loss_cham 0.00020717849839,delta_strain 0.01711886003613, dleta_sigma: 0.00307561457157, strain_energy: 2.10319948196411
total_loss 0.00042505905731,loss_cham 0.00041256725672,delta_strain 0.00446654576808, dleta_sigma: 0.00361594278365, strain_energy: 0.44093051552773
total_loss 0.00014128339535,loss_cham 0.00012532911205,delta_strain 0.00488825282082, dleta_sigma: 0.00318298046477, strain_energy: 0.78830540180206
total_loss 0.00053004396614,loss_cham 0.00050429778639,delta_strain 0.00083164667012, dleta_sigma: 0.00429009692743, strain_energy: 2.06244230270386
total_loss 0.00035379678593,loss_cham 0.00031958171166,delta_strain 0.02134753018618, dleta_sigma: 0.00268982560374, strain_energy: 1.01776957511902
total_loss 0.00037073047133,loss_cham 0.00035418005427,delta_strain 0.00597013859078, dleta_sigma: 0.00268642650917, strain_energy: 0.78938597440720
total_loss 0.00017336128803,loss_cham 0.00015608518152,delta_strain 0.00066357600736, dleta_sigma: 0.00260789087042, strain_energy: 1.40046310424805
total_loss 0.00037198333303,loss_cham 0.00036480350536,delta_strain 0.00001182508004, dleta_sigma: 0.00319477170706, strain_energy: 0.39732366800308
total_loss 0.00028548022965,loss_cham 0.00026419555070,delta_strain 0.00216626352631, dleta_sigma: 0.00194710399956, strain_energy: 1.71713185310364
total_loss 0.00032688610372,loss_cham 0.00025854603155,delta_strain 0.02497500367463, dleta_sigma: 0.00381035404280, strain_energy: 3.95547008514404
total_loss 0.00055698375218,loss_cham 0.00054329400882,delta_strain 0.00171780982055, dleta_sigma: 0.00243505835533, strain_energy: 0.95368379354477
total_loss 0.00027256997419,loss_cham 0.00025071320124,delta_strain 0.00416268547997, dleta_sigma: 0.00308335502632, strain_energy: 1.46107244491577
total_loss 0.00057107984321,loss_cham 0.00055538100423,delta_strain 0.00059541215887, dleta_sigma: 0.00264048320241, strain_energy: 1.24629306793213
total_loss 0.00020468478033,loss_cham 0.00015926719061,delta_strain 0.02683239802718, dleta_sigma: 0.00304382154718, strain_energy: 1.55413699150085
total_loss 0.00060358882183,loss_cham 0.00054118939443,delta_strain 0.02691810764372, dleta_sigma: 0.00361079699360, strain_energy: 3.18704748153687
total_loss 0.00027908867924,loss_cham 0.00026901150704,delta_strain 0.00507867662236, dleta_sigma: 0.00198676041327, strain_energy: 0.30117183923721
total_loss 0.00032057738281,loss_cham 0.00030914327363,delta_strain 0.00259678228758, dleta_sigma: 0.00325054395944, strain_energy: 0.55867654085159
total_loss 0.00017478020163,loss_cham 0.00015202072973,delta_strain 0.00271643302403, dleta_sigma: 0.00318785966374, strain_energy: 1.68551731109619
total_loss 0.00036923866719,loss_cham 0.00036343684769,delta_strain 0.00028097542236, dleta_sigma: 0.00196953816339, strain_energy: 0.35513144731522
total_loss 0.00034747557947,loss_cham 0.00031153933378,delta_strain 0.00386259960942, dleta_sigma: 0.00392064964399, strain_energy: 2.81530189514160
total_loss 0.00031537865289,loss_cham 0.00022382169846,delta_strain 0.04483466222882, dleta_sigma: 0.00311412592418, strain_energy: 4.36081600189209
total_loss 0.00057008763542,loss_cham 0.00053390895482,delta_strain 0.01248431764543, dleta_sigma: 0.00412080110982, strain_energy: 1.95735740661621
total_loss 0.00031619559741,loss_cham 0.00026490044547,delta_strain 0.02671953663230, dleta_sigma: 0.00264552445151, strain_energy: 2.19300794601440
total_loss 0.00043005656335,loss_cham 0.00041904876707,delta_strain 0.00013990329171, dleta_sigma: 0.00250872294419, strain_energy: 0.83591639995575
total_loss 0.00020672242681,loss_cham 0.00017053609190,delta_strain 0.01945392973721, dleta_sigma: 0.00317802233621, strain_energy: 1.35543847084045
total_loss 0.00052898540162,loss_cham 0.00047220906708,delta_strain 0.02418093383312, dleta_sigma: 0.00334443245083, strain_energy: 2.92509722709656
total_loss 0.00030996729038,loss_cham 0.00030255049933,delta_strain 0.00212309393100, dleta_sigma: 0.00292235333472, strain_energy: 0.23713563382626
total_loss 0.00033248748514,loss_cham 0.00032525131246,delta_strain 0.00083223759430, dleta_sigma: 0.00261497311294, strain_energy: 0.37889635562897
total_loss 0.00025116128381,loss_cham 0.00023521958792,delta_strain 0.00031658724765, dleta_sigma: 0.00393267488107, strain_energy: 1.16924428939819
total_loss 0.00040138154873,loss_cham 0.00039364356780,delta_strain 0.00006005126852, dleta_sigma: 0.00325927278027, strain_energy: 0.44186568260193
total_loss 0.00031817724812,loss_cham 0.00028867341462,delta_strain 0.00318751554005, dleta_sigma: 0.00369034381583, strain_energy: 2.26259756088257
total_loss 0.00031627772842,loss_cham 0.00024099666916,delta_strain 0.03303257375956, dleta_sigma: 0.00352058582939, strain_energy: 3.87279081344604
total_loss 0.00051415077178,loss_cham 0.00047159162932,delta_strain 0.01983436755836, dleta_sigma: 0.00280581647530, strain_energy: 1.99189352989197
total_loss 0.00025473878486,loss_cham 0.00019150505250,delta_strain 0.03567908704281, dleta_sigma: 0.00267773214728, strain_energy: 2.48769140243530
total_loss 0.00046600430505,loss_cham 0.00045281389612,delta_strain 0.00964743271470, dleta_sigma: 0.00239153834991, strain_energy: 0.11514434218407
total_loss 0.00014379553613,loss_cham 0.00012998077727,delta_strain 0.00284827896394, dleta_sigma: 0.00352660287172, strain_energy: 0.74398827552795
total_loss 0.00049390096683,loss_cham 0.00046916241990,delta_strain 0.00283129629679, dleta_sigma: 0.00260995118879, strain_energy: 1.92973053455353
total_loss 0.00037068087840,loss_cham 0.00034135233727,delta_strain 0.01605552248657, dleta_sigma: 0.00373985944316, strain_energy: 0.95331227779388
total_loss 0.00033824917045,loss_cham 0.00032767787343,delta_strain 0.00126880675089, dleta_sigma: 0.00424012960866, strain_energy: 0.50623464584351
total_loss 0.00016408326337,loss_cham 0.00014724189532,delta_strain 0.00137460744008, dleta_sigma: 0.00442404579371, strain_energy: 1.10427200794220
total_loss 0.00040921210893,loss_cham 0.00040284180432,delta_strain 0.00243570725434, dleta_sigma: 0.00386585248634, strain_energy: 0.00687566399574
total_loss 0.00028769616620,loss_cham 0.00025613431353,delta_strain 0.00756711466238, dleta_sigma: 0.00233057839796, strain_energy: 2.16641759872437
total_loss 0.00024088312057,loss_cham 0.00015238460037,delta_strain 0.04690279439092, dleta_sigma: 0.00268667982891, strain_energy: 3.89090347290039
total_loss 0.00056174723431,loss_cham 0.00054493598873,delta_strain 0.00158807123080, dleta_sigma: 0.00354735762812, strain_energy: 1.16758370399475
total_loss 0.00030526070623,loss_cham 0.00028081276105,delta_strain 0.00423250440508, dleta_sigma: 0.00381870241836, strain_energy: 1.63967227935791
